No,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
27924,INN07396,2,1,0,1,Meal Plan 1,0,Room_Type 1,36,2018,3,24,Online,0,0,0,115.2,0,Canceled
27925,INN07424,2,0,1,3,Meal Plan 1,0,Room_Type 1,39,2018,10,24,Offline,0,0,0,85,0,Not_Canceled
27926,INN07429,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,9,24,Offline,0,0,0,90,0,Not_Canceled
27927,INN07438,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,87.5,0,Not_Canceled
27928,INN07441,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2017,10,24,Online,0,0,0,120,1,Not_Canceled
27929,INN07526,1,0,0,1,Not Selected,0,Room_Type 1,58,2018,12,24,Online,0,0,0,54.05,1,Not_Canceled
27930,INN07556,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
27931,INN07563,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,5,24,Online,1,0,1,129,0,Not_Canceled
27932,INN07576,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,8,24,Online,0,0,0,140,3,Not_Canceled
27933,INN07625,2,0,0,4,Meal Plan 1,0,Room_Type 1,24,2018,2,24,Online,0,0,0,100,1,Canceled
27934,INN07658,2,0,0,2,Meal Plan 1,0,Room_Type 4,33,2018,3,24,Online,0,0,0,140.4,0,Canceled
27935,INN07669,2,1,0,1,Meal Plan 1,0,Room_Type 1,24,2018,3,24,Online,0,0,0,159,0,Canceled
27936,INN07679,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
27937,INN07690,2,0,2,2,Meal Plan 1,0,Room_Type 2,113,2018,4,24,Online,0,0,0,85.85,0,Not_Canceled
27938,INN07707,2,0,2,3,Meal Plan 1,0,Room_Type 4,71,2018,4,24,Online,0,0,0,105.4,0,Canceled
27939,INN07712,2,0,2,1,Not Selected,0,Room_Type 1,19,2018,9,24,Online,0,0,0,129,0,Canceled
27940,INN07773,3,0,0,4,Meal Plan 1,0,Room_Type 4,106,2018,8,24,Online,0,0,0,152.1,0,Canceled
27941,INN07786,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled
27942,INN07845,2,0,2,2,Meal Plan 1,0,Room_Type 1,67,2018,4,24,Online,0,0,0,99.45,1,Not_Canceled
27943,INN07948,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,7,24,Online,0,0,0,110.46,1,Not_Canceled
27944,INN07971,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,3,24,Online,0,0,0,117.6,1,Not_Canceled
27945,INN08054,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2017,10,24,Online,0,0,0,120,1,Not_Canceled
27946,INN08108,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95,0,Canceled
27947,INN08191,2,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,2,24,Online,0,0,0,67.22,2,Not_Canceled
27948,INN08207,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
27949,INN08210,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,24,Corporate,0,0,0,89,0,Not_Canceled
27950,INN08211,2,0,0,3,Meal Plan 1,0,Room_Type 1,142,2018,8,24,Online,0,0,0,108.3,0,Not_Canceled
27951,INN08224,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,2,24,Online,0,0,0,70.07,0,Canceled
27952,INN08236,2,0,1,3,Meal Plan 2,0,Room_Type 1,178,2018,10,24,Offline,0,0,0,106.25,1,Canceled
27953,INN08280,1,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,90,0,Not_Canceled
27954,INN08302,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
27955,INN08381,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2018,3,24,Online,0,0,0,165.67,2,Not_Canceled
27956,INN08431,2,0,2,0,Meal Plan 1,0,Room_Type 1,29,2018,4,24,Online,0,0,0,85.59,1,Not_Canceled
27957,INN08434,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
27958,INN08440,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
27959,INN08514,2,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,3,24,Online,0,0,0,93.6,0,Canceled
27960,INN08532,2,0,0,1,Meal Plan 1,0,Room_Type 1,46,2018,3,24,Online,0,0,0,99,0,Canceled
27961,INN08534,2,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,11,24,Online,0,0,0,74.54,0,Not_Canceled
27962,INN08543,3,0,2,0,Meal Plan 1,0,Room_Type 4,42,2018,7,24,Online,0,0,0,168.3,1,Not_Canceled
27963,INN08631,2,0,1,0,Meal Plan 1,1,Room_Type 4,0,2018,1,24,Online,0,0,0,116,0,Not_Canceled
27964,INN08649,2,0,0,1,Meal Plan 1,0,Room_Type 1,34,2018,12,24,Online,0,0,0,116,1,Not_Canceled
27965,INN08651,2,0,1,3,Meal Plan 1,0,Room_Type 1,87,2018,3,24,Online,0,0,0,70.03,1,Not_Canceled
27966,INN08661,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Canceled
27967,INN08668,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,2018,5,24,Online,0,0,0,141,0,Canceled
27968,INN08711,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Canceled
27969,INN08724,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,100,0,Not_Canceled
27970,INN08725,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
27971,INN08739,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,4,24,Online,0,0,0,89,0,Canceled
27972,INN08746,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
27973,INN08751,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
27974,INN08780,2,2,2,3,Meal Plan 1,0,Room_Type 6,85,2018,3,24,Online,0,0,0,157.25,1,Canceled
27975,INN08804,2,0,2,3,Not Selected,0,Room_Type 1,90,2018,12,24,Online,0,0,0,74.8,1,Not_Canceled
27976,INN08827,2,1,0,1,Meal Plan 2,1,Room_Type 1,14,2018,3,24,Online,0,0,0,215.5,2,Not_Canceled
27977,INN08907,1,1,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,24,Online,0,0,0,115.5,0,Canceled
27978,INN08931,2,0,2,2,Meal Plan 1,0,Room_Type 1,61,2018,4,24,Online,0,0,0,99.66,1,Not_Canceled
27979,INN08962,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
27980,INN09007,2,0,2,4,Not Selected,0,Room_Type 1,95,2018,12,24,Online,0,0,0,80.61,1,Not_Canceled
27981,INN09011,2,2,1,1,Meal Plan 1,0,Room_Type 6,32,2018,9,24,Online,0,0,0,202.05,1,Canceled
27982,INN09023,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,3,24,Online,0,0,0,70.03,1,Not_Canceled
27983,INN09032,3,0,1,0,Meal Plan 1,1,Room_Type 4,6,2018,4,24,Online,0,0,0,146,2,Not_Canceled
27984,INN09081,2,0,1,3,Meal Plan 1,0,Room_Type 1,136,2018,3,24,Online,0,0,0,68.55,0,Not_Canceled
27985,INN09106,2,0,1,3,Meal Plan 1,0,Room_Type 1,7,2018,11,24,Online,0,0,0,98.13,2,Not_Canceled
27986,INN09153,3,0,0,2,Meal Plan 1,0,Room_Type 1,164,2018,8,24,Online,0,0,0,145.8,2,Canceled
27987,INN09206,2,0,1,3,Not Selected,0,Room_Type 1,19,2018,11,24,Online,0,0,0,74.8,2,Not_Canceled
27988,INN09236,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
27989,INN09237,3,0,0,4,Meal Plan 1,0,Room_Type 4,106,2018,8,24,Online,0,0,0,152.1,0,Canceled
27990,INN09243,2,2,1,2,Meal Plan 1,0,Room_Type 7,66,2018,10,24,Online,0,0,0,184.52,1,Not_Canceled
27991,INN09300,2,0,1,3,Meal Plan 1,0,Room_Type 1,14,2017,8,24,Online,0,0,0,90,1,Not_Canceled
27992,INN09338,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
27993,INN09349,2,0,1,1,Meal Plan 1,0,Room_Type 4,47,2018,10,24,Online,0,0,0,101.72,1,Not_Canceled
27994,INN09451,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
27995,INN09488,2,0,2,3,Meal Plan 1,0,Room_Type 4,35,2018,9,24,Online,0,0,0,139.14,1,Not_Canceled
27996,INN09501,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,2018,5,24,Offline,0,0,0,106.08,0,Not_Canceled
27997,INN09530,3,0,2,0,Meal Plan 1,0,Room_Type 4,27,2018,4,24,Online,0,0,0,153,2,Not_Canceled
27998,INN09601,2,1,2,4,Meal Plan 1,0,Room_Type 1,59,2018,7,24,Online,0,0,0,90.51,1,Not_Canceled
27999,INN09699,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28000,INN09727,2,0,0,0,Meal Plan 1,0,Room_Type 4,3,2018,6,24,Online,0,0,0,0,0,Not_Canceled
28001,INN09790,2,0,1,3,Meal Plan 1,1,Room_Type 1,96,2018,10,24,Online,0,0,0,100.13,3,Not_Canceled
28002,INN09826,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
28003,INN09858,2,0,2,3,Meal Plan 1,0,Room_Type 1,55,2018,11,24,Online,0,0,0,68.07,1,Not_Canceled
28004,INN09887,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28005,INN09912,2,0,0,2,Meal Plan 1,1,Room_Type 1,33,2018,3,24,Online,0,0,0,135.9,0,Not_Canceled
28006,INN09939,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Canceled
28007,INN09967,3,0,2,0,Meal Plan 1,0,Room_Type 4,65,2018,4,24,Online,0,0,0,137.7,2,Not_Canceled
28008,INN09995,3,0,0,4,Meal Plan 1,0,Room_Type 4,109,2018,8,24,Online,0,0,0,152.1,0,Canceled
28009,INN10002,2,1,2,0,Meal Plan 1,0,Room_Type 1,14,2018,4,24,Online,0,0,0,149,2,Not_Canceled
28010,INN10007,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,2,24,Online,0,0,0,73.61,0,Not_Canceled
28011,INN10023,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled
28012,INN10077,2,0,1,3,Meal Plan 1,0,Room_Type 4,42,2018,3,24,Online,0,0,0,131.48,1,Not_Canceled
28013,INN10080,2,0,1,3,Meal Plan 1,0,Room_Type 1,79,2018,3,24,Online,0,0,0,90.95,1,Canceled
28014,INN10093,2,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,24,Online,0,0,0,159,2,Not_Canceled
28015,INN10174,2,0,2,2,Meal Plan 2,0,Room_Type 1,175,2018,7,24,Online,0,0,0,123.25,1,Canceled
28016,INN10200,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28017,INN10279,2,0,2,2,Meal Plan 1,0,Room_Type 4,68,2018,9,24,Online,0,0,0,149.4,2,Not_Canceled
28018,INN10290,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28019,INN10323,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,5,24,Online,0,0,0,108.9,1,Not_Canceled
28020,INN10340,3,0,2,3,Meal Plan 1,0,Room_Type 4,90,2018,12,24,Online,0,0,0,119,1,Not_Canceled
28021,INN10365,3,0,2,0,Meal Plan 1,0,Room_Type 4,13,2018,7,24,Online,0,0,0,187,1,Not_Canceled
28022,INN10378,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2018,3,24,Online,0,0,0,135.45,0,Not_Canceled
28023,INN10379,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,2018,8,24,Offline,0,0,0,116.28,0,Canceled
28024,INN10388,2,0,0,4,Meal Plan 1,0,Room_Type 4,109,2018,8,24,Online,0,0,0,133.2,0,Canceled
28025,INN10432,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28026,INN10436,2,0,0,3,Meal Plan 1,0,Room_Type 1,182,2018,8,24,Online,0,0,0,99.3,0,Canceled
28027,INN10495,1,0,0,1,Meal Plan 1,0,Room_Type 1,24,2018,2,24,Online,0,0,0,85,2,Not_Canceled
28028,INN10523,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,1,24,Online,0,0,0,58.94,1,Not_Canceled
28029,INN10566,2,0,0,3,Not Selected,0,Room_Type 1,326,2018,11,24,Online,0,0,0,67.5,2,Canceled
28030,INN10610,2,0,2,1,Meal Plan 1,0,Room_Type 2,224,2018,7,24,Online,0,0,0,86.62,0,Canceled
28031,INN10617,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28032,INN10618,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,11,24,Online,0,0,0,108.9,0,Canceled
28033,INN10631,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28034,INN10721,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,24,Online,0,0,0,131,0,Not_Canceled
28035,INN10735,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28036,INN10793,2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2017,9,24,Offline,0,0,0,85,1,Not_Canceled
28037,INN10853,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28038,INN10920,2,0,2,1,Meal Plan 1,0,Room_Type 1,71,2017,10,24,Online,0,0,0,89.25,2,Not_Canceled
28039,INN10946,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,4,24,Offline,0,0,0,75,0,Not_Canceled
28040,INN10956,2,0,1,1,Meal Plan 2,0,Room_Type 1,117,2018,12,24,Online,0,0,0,127.8,1,Canceled
28041,INN10989,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28042,INN11092,3,0,2,1,Meal Plan 1,1,Room_Type 4,22,2018,7,24,Online,0,0,0,196,2,Not_Canceled
28043,INN11161,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,6,24,Online,0,0,0,94.5,0,Canceled
28044,INN11208,2,2,1,3,Meal Plan 1,0,Room_Type 6,176,2018,10,24,Online,0,0,0,169.88,3,Not_Canceled
28045,INN11285,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
28046,INN11355,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,2018,5,24,Offline,0,0,0,106.08,0,Not_Canceled
28047,INN11374,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
28048,INN11409,2,0,2,3,Meal Plan 1,0,Room_Type 4,45,2018,11,24,Online,0,0,0,96.9,2,Not_Canceled
28049,INN11492,2,1,0,1,Not Selected,0,Room_Type 1,16,2018,8,24,Online,0,0,0,112.81,1,Canceled
28050,INN11569,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,100,0,Not_Canceled
28051,INN11570,2,2,0,3,Meal Plan 1,1,Room_Type 6,147,2018,3,24,Online,0,0,0,174,1,Not_Canceled
28052,INN11626,2,2,2,2,Meal Plan 1,0,Room_Type 6,30,2018,9,24,Online,0,0,0,195.53,0,Canceled
28053,INN11637,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,0,Canceled
28054,INN11740,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
28055,INN11742,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,10,24,Online,0,0,0,80.75,1,Not_Canceled
28056,INN11748,1,0,2,4,Meal Plan 1,0,Room_Type 6,33,2018,4,24,Online,0,0,0,139.52,0,Canceled
28057,INN11763,2,0,0,3,Not Selected,1,Room_Type 1,99,2018,3,24,Online,0,0,0,101.5,0,Not_Canceled
28058,INN11820,3,0,0,4,Meal Plan 1,0,Room_Type 4,105,2018,8,24,Online,0,0,0,150.3,0,Canceled
28059,INN11867,2,0,2,3,Meal Plan 2,0,Room_Type 1,137,2018,12,24,Online,0,0,0,117.3,2,Not_Canceled
28060,INN11887,2,0,0,1,Meal Plan 2,0,Room_Type 4,126,2018,12,24,Online,0,0,0,136.8,2,Canceled
28061,INN11978,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28062,INN11988,2,2,0,2,Meal Plan 1,0,Room_Type 6,6,2018,2,24,Online,0,0,0,176,0,Not_Canceled
28063,INN12003,1,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Online,0,0,0,0,0,Not_Canceled
28064,INN12004,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled
28065,INN12083,2,1,0,3,Meal Plan 1,0,Room_Type 1,38,2018,3,24,Online,0,0,0,133.8,0,Canceled
28066,INN12160,3,0,0,1,Meal Plan 1,1,Room_Type 4,3,2018,8,24,Online,0,0,0,188,3,Not_Canceled
28067,INN12204,2,0,2,2,Meal Plan 2,0,Room_Type 4,81,2018,4,24,Online,0,0,0,111.78,1,Not_Canceled
28068,INN12205,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28069,INN12247,2,0,1,5,Meal Plan 1,1,Room_Type 4,133,2018,5,24,Online,0,0,0,127.15,1,Not_Canceled
28070,INN12254,1,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,10,24,Online,0,0,0,92.48,0,Canceled
28071,INN12299,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28072,INN12306,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,10,24,Online,0,0,0,100.2,4,Not_Canceled
28073,INN12318,2,0,0,2,Meal Plan 1,1,Room_Type 1,201,2018,5,24,Online,0,0,0,127,1,Canceled
28074,INN12325,2,0,2,3,Meal Plan 1,0,Room_Type 1,24,2017,12,24,Offline,0,0,0,58,1,Not_Canceled
28075,INN12395,2,0,0,1,Meal Plan 2,0,Room_Type 1,6,2018,12,24,Online,0,0,0,135.5,1,Not_Canceled
28076,INN12400,3,0,0,3,Meal Plan 1,0,Room_Type 4,41,2018,8,24,Online,0,0,0,177.3,1,Not_Canceled
28077,INN12406,2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,11,24,Offline,0,0,0,75,0,Not_Canceled
28078,INN12442,2,0,1,4,Meal Plan 2,0,Room_Type 4,63,2018,10,24,Online,0,0,0,103.61,1,Not_Canceled
28079,INN12493,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28080,INN12523,2,0,2,2,Meal Plan 1,0,Room_Type 4,16,2018,12,24,Online,0,0,0,98.6,1,Not_Canceled
28081,INN12577,2,0,2,3,Meal Plan 1,0,Room_Type 1,20,2018,9,24,Online,0,0,0,145,1,Not_Canceled
28082,INN12582,1,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,1,24,Online,0,0,0,63.4,1,Not_Canceled
28083,INN12614,2,0,0,2,Meal Plan 2,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,120,0,Not_Canceled
28084,INN12655,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,100,0,Not_Canceled
28085,INN12660,2,0,2,1,Meal Plan 1,0,Room_Type 4,66,2018,12,24,Online,0,0,0,79,1,Not_Canceled
28086,INN12687,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,135,0,Canceled
28087,INN12741,0,2,2,3,Meal Plan 1,0,Room_Type 2,247,2018,12,24,Online,0,0,0,67.26,1,Not_Canceled
28088,INN12824,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Canceled
28089,INN12838,3,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,3,24,Online,0,0,0,183.67,2,Not_Canceled
28090,INN12892,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled
28091,INN13026,2,0,2,2,Not Selected,0,Room_Type 1,59,2018,7,24,Online,0,0,0,94.5,1,Not_Canceled
28092,INN13044,2,0,1,3,Meal Plan 1,0,Room_Type 1,32,2018,10,24,Offline,0,0,0,85,0,Not_Canceled
28093,INN13048,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28094,INN13049,2,0,2,3,Meal Plan 1,0,Room_Type 1,85,2017,7,24,Online,0,0,0,76.5,0,Canceled
28095,INN13050,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28096,INN13087,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Complementary,0,0,0,0,0,Not_Canceled
28097,INN13109,2,1,2,5,Meal Plan 1,0,Room_Type 1,194,2018,8,24,Online,0,0,0,111.11,2,Canceled
28098,INN13127,3,0,2,0,Meal Plan 1,0,Room_Type 4,68,2018,4,24,Online,0,0,0,133.2,2,Not_Canceled
28099,INN13232,2,2,0,1,Meal Plan 1,1,Room_Type 6,1,2018,8,24,Online,0,0,0,228,2,Not_Canceled
28100,INN13247,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28101,INN13284,2,0,0,3,Meal Plan 1,1,Room_Type 1,37,2018,3,24,Online,0,0,0,126.6,1,Not_Canceled
28102,INN13297,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2017,12,24,Online,0,0,0,81,2,Not_Canceled
28103,INN13318,3,0,0,4,Meal Plan 1,0,Room_Type 4,107,2018,8,24,Online,0,0,0,152.1,0,Canceled
28104,INN13347,2,0,0,1,Not Selected,0,Room_Type 1,58,2018,3,24,Online,0,0,0,88.2,0,Canceled
28105,INN13428,2,0,0,3,Not Selected,0,Room_Type 1,3,2018,8,24,Online,0,0,0,125.67,1,Not_Canceled
28106,INN13443,2,0,0,1,Meal Plan 1,0,Room_Type 4,27,2017,9,24,Online,0,0,0,107.03,1,Not_Canceled
28107,INN13447,2,0,0,4,Meal Plan 1,0,Room_Type 4,84,2018,5,24,Online,0,0,0,132.6,0,Canceled
28108,INN13496,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2017,12,24,Online,0,0,0,81,2,Not_Canceled
28109,INN13537,2,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,2,24,Online,0,0,0,67.22,2,Not_Canceled
28110,INN13558,1,0,2,0,Meal Plan 1,0,Room_Type 1,2,2018,7,24,Corporate,1,3,39,65,0,Not_Canceled
28111,INN13585,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
28112,INN13618,2,0,2,2,Meal Plan 1,1,Room_Type 1,190,2018,7,24,Online,0,0,0,99.95,1,Not_Canceled
28113,INN13696,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95,0,Canceled
28114,INN13760,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28115,INN13767,2,2,0,1,Meal Plan 1,0,Room_Type 6,40,2017,10,24,Online,0,0,0,159.3,0,Not_Canceled
28116,INN13776,2,0,0,3,Meal Plan 2,0,Room_Type 1,11,2018,5,24,Offline,0,0,0,160,0,Not_Canceled
28117,INN13806,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
28118,INN13853,1,0,1,3,Meal Plan 1,0,Room_Type 4,4,2018,10,24,Aviation,0,0,0,110,0,Not_Canceled
28119,INN13891,2,2,1,3,Meal Plan 2,0,Room_Type 6,86,2018,10,24,Online,0,0,0,221.18,0,Canceled
28120,INN13910,2,2,2,1,Meal Plan 1,0,Room_Type 6,88,2018,9,24,Online,0,0,0,207.9,1,Canceled
28121,INN13915,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,8,24,Corporate,0,0,0,65,1,Not_Canceled
28122,INN13972,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
28123,INN14036,3,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,24,Online,0,0,0,123.68,0,Canceled
28124,INN14067,2,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,3,24,Online,0,0,0,70.03,1,Not_Canceled
28125,INN14083,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,135,0,Canceled
28126,INN14097,1,1,1,3,Not Selected,0,Room_Type 1,116,2018,10,24,Online,0,0,0,87.08,1,Not_Canceled
28127,INN14140,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136,1,Not_Canceled
28128,INN14229,3,0,2,1,Meal Plan 1,0,Room_Type 4,108,2018,7,24,Online,0,0,0,137.7,0,Canceled
28129,INN14257,2,1,2,1,Meal Plan 1,0,Room_Type 1,68,2018,7,24,Online,0,0,0,121.5,2,Not_Canceled
28130,INN14271,2,0,0,3,Meal Plan 1,0,Room_Type 1,164,2018,8,24,Online,0,0,0,76.46,0,Canceled
28131,INN14277,1,0,1,0,Meal Plan 1,0,Room_Type 1,34,2018,1,24,Corporate,0,0,0,66,0,Not_Canceled
28132,INN14296,2,0,1,3,Meal Plan 1,0,Room_Type 1,34,2018,3,24,Online,0,0,0,124.65,0,Canceled
28133,INN14304,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28134,INN14328,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
28135,INN14362,3,0,0,4,Meal Plan 1,0,Room_Type 4,100,2018,8,24,Online,0,0,0,150.3,0,Canceled
